GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,HOME_PLAYER1,HOME_PLAYER2,HOME_PLAYER3,HOME_PLAYER4,HOME_PLAYER5,VISITOR_PLAYER1,VISITOR_PLAYER2,VISITOR_PLAYER3,VISITOR_PLAYER4,VISITOR_PLAYER5
0021500001,51,8,0,1,"8:23 PM",6:39,"SUB: Sefolosha FOR Bazemore",None,None,None,None,4,203145,"Kent Bazemore",1610612737,Atlanta,Hawks,ATL,4,200757,"Thabo Sefolosha",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,200794,201143,201952,200757,101141,202704,202694,203484,203083
0021500001,52,8,0,1,"8:23 PM",6:39,"SUB: Splitter FOR Horford",None,None,None,None,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,200794,201168,201952,200757,101141,202704,202694,203484,203083
0021500001,68,8,0,1,"8:25 PM",5:10,"SUB: Patterson FOR Korver",None,None,None,None,4,2594,"Kyle Korver",1610612737,Atlanta,Hawks,ATL,4,203934,"Lamar Patterson",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,200794,201168,201952,200757,101141,202704,202694,203484,203083
0021500001,72,8,0,1,"8:25 PM",4:48,"SUB: Schroder FOR Teague",None,None,None,None,4,201952,"Jeff Teague",1610612737,Atlanta,Hawks,ATL,4,203471,"Dennis Schroder",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,101141,202704,202694,203484,203083
0021500001,73,8,0,1,"8:26 PM",4:48,None,None,"SUB: Johnson FOR Ilyasova",None,None,5,101141,"Ersan Ilyasova",1610612765,Detroit,Pistons,DET,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,1626169,202704,202694,203484,203083
0021500001,102,8,0,1,"8:31 PM",2:01,None,None,"SUB: Baynes FOR Drummond",None,None,5,203083,"Andre Drummond",1610612765,Detroit,Pistons,DET,5,203382,"Aron Baynes",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,1626169,202704,202694,203484,203382
0021500001,103,8,0,1,"8:31 PM",2:01,None,None,"SUB: Blake FOR Jackson",None,None,5,202704,"Reggie Jackson",1610612765,Detroit,Pistons,DET,5,2581,"Steve Blake",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,1626169,2581,202694,203484,203382
0021500001,104,8,0,1,"8:31 PM",2:01,"SUB: Horford FOR Millsap",None,None,None,None,4,200794,"Paul Millsap",1610612737,Atlanta,Hawks,ATL,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,201143,201168,203471,200757,1626169,2581,202694,203484,203382
0021500001,115,8,0,1,"8:34 PM",0:02,None,None,"SUB: Meeks FOR Caldwell-Pope",None,None,5,203484,"Kentavious Caldwell-Pope",1610612765,Detroit,Pistons,DET,5,201975,"Jodie Meeks",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,203934,201143,201168,203471,200757,1626169,2581,202694,201975,203382
0021500001,116,8,0,1,"8:34 PM",0:02,"SUB: Muscala FOR Splitter",None,None,None,None,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,4,203488,"Mike Muscala",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,201143,203488,203471,200757,1626169,2581,202694,201975,203382
0021500001,149,8,0,2,"8:45 PM",9:01,"SUB: Teague FOR Schroder",None,None,None,None,4,203471,"Dennis Schroder",1610612737,Atlanta,Hawks,ATL,4,201952,"Jeff Teague",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,201143,203145,203488,201952,2581,101141,203382,201975,1626169
0021500001,159,8,0,2,"8:46 PM",8:09,None,None,"SUB: Drummond FOR Baynes",None,None,5,203382,"Aron Baynes",1610612765,Detroit,Pistons,DET,5,203083,"Andre Drummond",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,2594,201143,203145,203488,201952,2581,101141,203083,201975,1626169
0021500001,160,8,0,2,"8:46 PM",8:09,"SUB: Sefolosha FOR Bazemore",None,None,None,None,4,203145,"Kent Bazemore",1610612737,Atlanta,Hawks,ATL,4,200757,"Thabo Sefolosha",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,201143,200757,203488,201952,2581,101141,203083,201975,1626169
0021500001,166,8,0,2,"8:47 PM",7:49,"SUB: Splitter FOR Horford",None,None,None,None,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,201168,200757,203488,201952,2581,101141,203083,201975,1626169
0021500001,186,8,0,2,"8:52 PM",5:47,"SUB: Millsap FOR Korver",None,None,None,None,4,2594,"Kyle Korver",1610612737,Atlanta,Hawks,ATL,4,200794,"Paul Millsap",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,200794,201168,200757,203488,201952,2581,101141,203083,201975,1626169
0021500001,187,8,0,2,"8:52 PM",5:47,None,None,"SUB: Jackson FOR Johnson",None,None,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,5,202704,"Reggie Jackson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,200794,201168,200757,203488,201952,2581,101141,203083,201975,202704
0021500001,188,8,0,2,"8:52 PM",5:47,None,None,"SUB: Caldwell-Pope FOR Blake",None,None,5,2581,"Steve Blake",1610612765,Detroit,Pistons,DET,5,203484,"Kentavious Caldwell-Pope",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,200794,201168,200757,203488,201952,203484,101141,203083,201975,202704
0021500001,189,8,0,2,"8:52 PM",5:47,None,None,"SUB: Marc Morris FOR Meeks",None,None,5,201975,"Jodie Meeks",1610612765,Detroit,Pistons,DET,5,202694,"Marcus Morris",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,200794,201168,200757,203488,201952,203484,101141,203083,202694,202704
0021500001,190,8,0,2,"8:52 PM",5:47,"SUB: Schroder FOR Muscala",None,None,None,None,4,203488,"Mike Muscala",1610612737,Atlanta,Hawks,ATL,4,203471,"Dennis Schroder",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,200794,201168,200757,203471,201952,203484,101141,203083,202694,202704
0021500001,220,8,0,2,"9:00 PM",2:16,None,None,"SUB: Johnson FOR Ilyasova",None,None,5,101141,"Ersan Ilyasova",1610612765,Detroit,Pistons,DET,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,200794,201168,200757,203471,201952,203484,1626169,203083,202694,202704
0021500001,221,8,0,2,"9:00 PM",2:16,"SUB: Horford FOR Sefolosha",None,None,None,None,4,200757,"Thabo Sefolosha",1610612737,Atlanta,Hawks,ATL,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,200794,201168,201143,203471,201952,203484,1626169,203083,202694,202704
0021500001,222,8,0,2,"9:00 PM",2:16,"SUB: Bazemore FOR Splitter",None,None,None,None,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,4,203145,"Kent Bazemore",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,200794,203145,201143,203471,201952,203484,1626169,203083,202694,202704
0021500001,291,8,0,3,"9:30 PM",6:24,"SUB: Sefolosha FOR Bazemore",None,None,None,None,4,203145,"Kent Bazemore",1610612737,Atlanta,Hawks,ATL,4,200757,"Thabo Sefolosha",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,200794,201143,201952,200757,101141,202704,202694,203484,203083
0021500001,292,8,0,3,"9:30 PM",6:24,"SUB: Splitter FOR Horford",None,None,None,None,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,2594,200794,201168,201952,200757,101141,202704,202694,203484,203083
0021500001,308,8,0,3,"9:34 PM",4:35,None,None,"SUB: Johnson FOR Ilyasova",None,None,5,101141,"Ersan Ilyasova",1610612765,Detroit,Pistons,DET,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,2594,200794,201168,201952,200757,1626169,202704,202694,203484,203083
0021500001,309,8,0,3,"9:34 PM",4:35,"SUB: Patterson FOR Korver",None,None,None,None,4,2594,"Kyle Korver",1610612737,Atlanta,Hawks,ATL,4,203934,"Lamar Patterson",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,200794,201168,201952,200757,1626169,202704,202694,203484,203083
0021500001,310,8,0,3,"9:34 PM",4:35,"SUB: Schroder FOR Teague",None,None,None,None,4,201952,"Jeff Teague",1610612737,Atlanta,Hawks,ATL,4,203471,"Dennis Schroder",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,1626169,202704,202694,203484,203083
0021500001,328,8,0,3,"9:40 PM",2:40,None,None,"SUB: Blake FOR Jackson",None,None,5,202704,"Reggie Jackson",1610612765,Detroit,Pistons,DET,5,2581,"Steve Blake",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,203934,200794,201168,203471,200757,1626169,2581,202694,203484,203083
0021500001,338,8,0,3,"9:41 PM",2:16,"SUB: Horford FOR Splitter",None,None,None,None,4,201168,"Tiago Splitter",1610612737,Atlanta,Hawks,ATL,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,203934,200794,201143,203471,200757,1626169,2581,202694,203484,203083
0021500001,381,8,0,4,"9:51 PM",10:16,"SUB: Scott FOR Muscala",None,None,None,None,4,203488,"Mike Muscala",1610612737,Atlanta,Hawks,ATL,4,203118,"Mike Scott",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201143,203145,203934,203118,203471,2581,101141,203382,201975,1626169
0021500001,399,8,0,4,"9:56 PM",8:14,"SUB: Korver FOR Bazemore",None,None,None,None,4,203145,"Kent Bazemore",1610612737,Atlanta,Hawks,ATL,4,2594,"Kyle Korver",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201143,2594,203934,203118,203471,2581,101141,203382,201975,1626169
0021500001,400,8,0,4,"9:56 PM",8:14,"SUB: Teague FOR Horford",None,None,None,None,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,4,201952,"Jeff Teague",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201952,2594,203934,203118,203471,2581,101141,203382,201975,1626169
0021500001,401,8,0,4,"9:56 PM",8:14,"SUB: Millsap FOR Patterson",None,None,None,None,4,203934,"Lamar Patterson",1610612737,Atlanta,Hawks,ATL,4,200794,"Paul Millsap",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,2581,101141,203382,201975,1626169
0021500001,408,8,0,4,"9:58 PM",7:18,None,None,"SUB: Caldwell-Pope FOR Meeks",None,None,5,201975,"Jodie Meeks",1610612765,Detroit,Pistons,DET,5,203484,"Kentavious Caldwell-Pope",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,2581,101141,203382,203484,1626169
0021500001,409,8,0,4,"9:58 PM",7:18,None,None,"SUB: Marc Morris FOR Johnson",None,None,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,5,202694,"Marcus Morris",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,2581,101141,203382,203484,202694
0021500001,419,8,0,4,"10:01 PM",7:01,None,None,"SUB: Drummond FOR Baynes",None,None,5,203382,"Aron Baynes",1610612765,Detroit,Pistons,DET,5,203083,"Andre Drummond",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,2581,101141,203083,203484,202694
0021500001,420,8,0,4,"10:01 PM",7:01,None,None,"SUB: Jackson FOR Blake",None,None,5,2581,"Steve Blake",1610612765,Detroit,Pistons,DET,5,202704,"Reggie Jackson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,202704,101141,203083,203484,202694
0021500001,447,8,0,4,"10:05 PM",4:47,None,None,"SUB: Johnson FOR Ilyasova",None,None,5,101141,"Ersan Ilyasova",1610612765,Detroit,Pistons,DET,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,203118,203471,202704,1626169,203083,203484,202694
0021500001,449,8,0,4,"10:05 PM",4:47,"SUB: Patterson FOR Schroder",None,None,None,None,4,203471,"Dennis Schroder",1610612737,Atlanta,Hawks,ATL,4,203934,"Lamar Patterson",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201952,2594,200794,203118,203934,202704,1626169,203083,203484,202694
0021500001,450,8,0,4,"10:05 PM",4:47,"SUB: Horford FOR Scott",None,None,None,None,4,203118,"Mike Scott",1610612737,Atlanta,Hawks,ATL,4,201143,"Al Horford",1610612737,Atlanta,Hawks,ATL,0,0,None,None,None,None,None,201952,2594,200794,201143,203934,202704,1626169,203083,203484,202694
0021500001,474,8,0,4,"10:10 PM",2:52,None,None,"SUB: Ilyasova FOR Johnson",None,None,5,1626169,"Stanley Johnson",1610612765,Detroit,Pistons,DET,5,101141,"Ersan Ilyasova",1610612765,Detroit,Pistons,DET,0,0,None,None,None,None,None,201952,2594,200794,201143,203934,202704,101141,203083,203484,202694
0021500002,47,8,0,1,"8:09 PM",7:01,None,None,"SUB: Jefferson FOR James",None,None,5,2544,"LeBron James",1610612739,Cleveland,Cavaliers,CLE,5,2210,"Richard Jefferson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201565,202710,203503,202703,2590,2210,2747,201567,202389
0021500002,48,8,0,1,"8:09 PM",7:01,"SUB: Brooks FOR Rose",None,None,None,None,4,201565,"Derrick Rose",1610612741,Chicago,Bulls,CHI,4,201166,"Aaron Brooks",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201166,202710,203503,202703,2590,2210,2747,201567,202389
0021500002,58,8,0,1,"8:13 PM",5:40,None,None,"SUB: Thompson FOR Mozgov",None,None,5,202389,"Timofey Mozgov",1610612739,Cleveland,Cavaliers,CLE,5,202684,"Tristan Thompson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201166,202710,203503,202703,2590,2210,2747,201567,202684
0021500002,59,8,0,1,"8:13 PM",5:40,"SUB: McDermott FOR Snell",None,None,None,None,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,4,203926,"Doug McDermott",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201166,202710,203926,202703,2590,2210,2747,201567,202684
0021500002,60,8,0,1,"8:13 PM",5:40,"SUB: Noah FOR Gasol",None,None,None,None,4,2200,"Pau Gasol",1610612741,Chicago,Bulls,CHI,4,201149,"Joakim Noah",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202710,203926,202703,2590,2210,2747,201567,202684
0021500002,62,8,0,1,"8:14 PM",5:39,"SUB: Moore FOR Butler",None,None,None,None,4,202710,"Jimmy Butler",1610612741,Chicago,Bulls,CHI,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202734,203926,202703,2590,2210,2747,201567,202684
0021500002,77,8,0,1,"8:17 PM",4:01,None,None,"SUB: Dellavedova FOR Williams",None,None,5,2590,"Mo Williams",1610612739,Cleveland,Cavaliers,CLE,5,203521,"Matthew Dellavedova",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,201149,201166,202734,203926,202703,203521,2210,2747,201567,202684
0021500002,82,8,0,1,"8:17 PM",3:49,None,None,"SUB: Jones FOR Love",None,None,5,201567,"Kevin Love",1610612739,Cleveland,Cavaliers,CLE,5,2592,"James Jones",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,201149,201166,202734,203926,202703,203521,2210,2747,2592,202684
0021500002,83,8,0,1,"8:17 PM",3:49,"SUB: Gibson FOR Mirotic",None,None,None,None,4,202703,"Nikola Mirotic",1610612741,Chicago,Bulls,CHI,4,201959,"Taj Gibson",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202734,203926,201959,203521,2210,2747,2592,202684
0021500002,92,8,0,1,"8:18 PM",3:08,None,None,"SUB: James FOR Smith",None,None,5,2747,"J.R. Smith",1610612739,Cleveland,Cavaliers,CLE,5,2544,"LeBron James",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,201149,201166,202734,203926,201959,203521,2210,2544,2592,202684
0021500002,93,8,0,1,"8:19 PM",3:08,"SUB: Snell FOR McDermott",None,None,None,None,4,203926,"Doug McDermott",1610612741,Chicago,Bulls,CHI,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202734,203503,201959,203521,2210,2544,2592,202684
0021500002,104,8,0,1,"8:22 PM",2:40,"SUB: Rose FOR Brooks",None,None,None,None,4,201166,"Aaron Brooks",1610612741,Chicago,Bulls,CHI,4,201565,"Derrick Rose",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201565,202734,203503,201959,203521,2210,2544,2592,202684
0021500002,105,8,0,1,"8:22 PM",2:40,"SUB: Butler FOR Moore",None,None,None,None,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,4,202710,"Jimmy Butler",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201565,202710,203503,201959,203521,2210,2544,2592,202684
0021500002,112,8,0,1,"8:23 PM",2:18,None,None,"SUB: Cunningham FOR Jefferson",None,None,5,2210,"Richard Jefferson",1610612739,Cleveland,Cavaliers,CLE,5,203099,"Jared Cunningham",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,201149,201565,202710,203503,201959,203521,203099,2544,2592,202684
0021500002,120,8,0,1,"8:25 PM",1:59,"SUB: Moore FOR Snell",None,None,None,None,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201565,202710,202734,201959,203521,203099,2544,2592,202684
0021500002,134,8,0,1,"8:27 PM",1:06,"SUB: Mirotic FOR Noah",None,None,None,None,4,201149,"Joakim Noah",1610612741,Chicago,Bulls,CHI,4,202703,"Nikola Mirotic",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,202703,201565,202710,202734,201959,203521,203099,2544,2592,202684
0021500002,153,8,0,2,"8:34 PM",11:07,None,None,"SUB: Smith FOR Cunningham",None,None,5,203099,"Jared Cunningham",1610612739,Cleveland,Cavaliers,CLE,5,2747,"J.R. Smith",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201959,201565,202710,203503,2590,2544,201567,2747,202389
0021500002,162,8,0,2,"8:36 PM",10:06,"SUB: Moore FOR Snell",None,None,None,None,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201959,201565,202710,202734,2590,2544,201567,2747,202389
0021500002,177,8,0,2,"8:37 PM",9:18,"SUB: Brooks FOR Rose",None,None,None,None,4,201565,"Derrick Rose",1610612741,Chicago,Bulls,CHI,4,201166,"Aaron Brooks",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201959,201166,202710,202734,2590,2544,201567,2747,202389
0021500002,191,8,0,2,"8:41 PM",8:09,"SUB: Mirotic FOR Gibson",None,None,None,None,4,201959,"Taj Gibson",1610612741,Chicago,Bulls,CHI,4,202703,"Nikola Mirotic",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,202703,201166,202710,202734,2590,2544,201567,2747,202389
0021500002,213,8,0,2,"8:45 PM",6:23,"SUB: Snell FOR Moore",None,None,None,None,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,202703,201166,202710,203503,2590,2544,201567,2747,202389
0021500002,227,8,0,2,"8:50 PM",5:52,"SUB: Rose FOR Brooks",None,None,None,None,4,201166,"Aaron Brooks",1610612741,Chicago,Bulls,CHI,4,201565,"Derrick Rose",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,202703,201565,202710,203503,2590,2544,201567,2747,202389
0021500002,228,8,0,2,"8:50 PM",5:52,"SUB: Noah FOR Mirotic",None,None,None,None,4,202703,"Nikola Mirotic",1610612741,Chicago,Bulls,CHI,4,201149,"Joakim Noah",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201149,201565,202710,203503,2590,2544,201567,2747,202389
0021500002,229,8,0,2,"8:50 PM",5:52,None,None,"SUB: Varejao FOR Mozgov",None,None,5,202389,"Timofey Mozgov",1610612739,Cleveland,Cavaliers,CLE,5,2760,"Anderson Varejao",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201149,201565,202710,203503,2590,2544,201567,2747,2760
0021500002,240,8,0,2,"8:52 PM",4:33,None,None,"SUB: Jefferson FOR James",None,None,5,2544,"LeBron James",1610612739,Cleveland,Cavaliers,CLE,5,2210,"Richard Jefferson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201149,201565,202710,203503,2590,2210,201567,2747,2760
0021500002,241,8,0,2,"8:52 PM",4:33,None,None,"SUB: Dellavedova FOR Smith",None,None,5,2747,"J.R. Smith",1610612739,Cleveland,Cavaliers,CLE,5,203521,"Matthew Dellavedova",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201149,201565,202710,203503,2590,2210,201567,203521,2760
0021500002,242,8,0,2,"8:52 PM",4:33,"SUB: McDermott FOR Butler",None,None,None,None,4,202710,"Jimmy Butler",1610612741,Chicago,Bulls,CHI,4,203926,"Doug McDermott",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201149,201565,203926,203503,2590,2210,201567,203521,2760
0021500002,258,8,0,2,"8:56 PM",3:11,None,None,"SUB: James FOR Williams",None,None,5,2590,"Mo Williams",1610612739,Cleveland,Cavaliers,CLE,5,2544,"LeBron James",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201149,201565,203926,203503,2544,2210,201567,203521,2760
0021500002,270,8,0,2,"8:58 PM",1:51,None,None,"SUB: Thompson FOR Love",None,None,5,201567,"Kevin Love",1610612739,Cleveland,Cavaliers,CLE,5,202684,"Tristan Thompson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201149,201565,203926,203503,2544,2210,202684,203521,2760
0021500002,271,8,0,2,"8:58 PM",1:51,"SUB: Butler FOR Snell",None,None,None,None,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,4,202710,"Jimmy Butler",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201149,201565,203926,202710,2544,2210,202684,203521,2760
0021500002,273,8,0,2,"8:59 PM",1:51,"SUB: Gibson FOR Gasol",None,None,None,None,4,2200,"Pau Gasol",1610612741,Chicago,Bulls,CHI,4,201959,"Taj Gibson",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201959,201149,201565,203926,202710,2544,2210,202684,203521,2760
0021500002,348,8,0,3,"9:32 PM",5:38,None,None,"SUB: Dellavedova FOR Williams",None,None,5,2590,"Mo Williams",1610612739,Cleveland,Cavaliers,CLE,5,203521,"Matthew Dellavedova",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201565,202710,203503,202703,203521,2544,2747,201567,202389
0021500002,349,8,0,3,"9:32 PM",5:38,"SUB: Brooks FOR Rose",None,None,None,None,4,201565,"Derrick Rose",1610612741,Chicago,Bulls,CHI,4,201166,"Aaron Brooks",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201166,202710,203503,202703,203521,2544,2747,201567,202389
0021500002,350,8,0,3,"9:32 PM",5:38,"SUB: Gibson FOR Mirotic",None,None,None,None,4,202703,"Nikola Mirotic",1610612741,Chicago,Bulls,CHI,4,201959,"Taj Gibson",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201166,202710,203503,201959,203521,2544,2747,201567,202389
0021500002,355,8,0,3,"9:33 PM",5:24,None,None,"SUB: Thompson FOR Love",None,None,5,201567,"Kevin Love",1610612739,Cleveland,Cavaliers,CLE,5,202684,"Tristan Thompson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201166,202710,203503,201959,203521,2544,2747,202684,202389
0021500002,364,8,0,3,"9:34 PM",4:34,"SUB: McDermott FOR Snell",None,None,None,None,4,203503,"Tony Snell",1610612741,Chicago,Bulls,CHI,4,203926,"Doug McDermott",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,2200,201166,202710,203926,201959,203521,2544,2747,202684,202389
0021500002,365,8,0,3,"9:34 PM",4:34,None,None,"SUB: Jefferson FOR James",None,None,5,2544,"LeBron James",1610612739,Cleveland,Cavaliers,CLE,5,2210,"Richard Jefferson",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201166,202710,203926,201959,203521,2210,2747,202684,202389
0021500002,374,8,0,3,"9:36 PM",3:34,None,None,"SUB: Varejao FOR Mozgov",None,None,5,202389,"Timofey Mozgov",1610612739,Cleveland,Cavaliers,CLE,5,2760,"Anderson Varejao",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,2200,201166,202710,203926,201959,203521,2210,2747,202684,2760
0021500002,375,8,0,3,"9:36 PM",3:34,"SUB: Noah FOR Gasol",None,None,None,None,4,2200,"Pau Gasol",1610612741,Chicago,Bulls,CHI,4,201149,"Joakim Noah",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202710,203926,201959,203521,2210,2747,202684,2760
0021500002,376,8,0,3,"9:36 PM",3:34,"SUB: Moore FOR Butler",None,None,None,None,4,202710,"Jimmy Butler",1610612741,Chicago,Bulls,CHI,4,202734,"E'Twaun Moore",1610612741,Chicago,Bulls,CHI,0,0,None,None,None,None,None,201149,201166,202734,203926,201959,203521,2210,2747,202684,2760
0021500002,389,8,0,3,"9:40 PM",1:59,None,None,"SUB: Williams FOR Smith",None,None,5,2747,"J.R. Smith",1610612739,Cleveland,Cavaliers,CLE,5,2590,"Mo Williams",1610612739,Cleveland,Cavaliers,CLE,0,0,None,None,None,None,None,201149,201166,202734,203926,201959,203521,2210,2590,202684,2760
