,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,DATE,IS_REGULAR_SEASON
0,101106,Andrew Bogut,1610612744,GSW,0021500003,1,1,0,19.0,12.0,40.0,27.0,1.1,1.6,0.5,0.3,4.0,7.0,6.0,0.0,1.429,1.333,2015-10-27,1
1,101106,Andrew Bogut,1610612744,GSW,0021500104,1,1,0,19.0,8.0,42.0,28.0,1.1,1.5,0.3,0.19,3.0,4.0,3.0,0.0,1.0,1.333,2015-11-09,1
2,101106,Andrew Bogut,1610612744,GSW,0021500120,1,1,0,15.0,3.0,28.0,17.0,0.7,1.6,0.6,0.107,4.0,1.0,2.0,0.5,1.0,0.5,2015-11-11,1
3,101106,Andrew Bogut,1610612744,GSW,0021500125,1,1,0,21.0,4.0,46.0,26.0,1.1,1.4,0.4,0.087,3.0,1.0,1.0,0.0,2.0,2.0,2015-11-12,1
4,101106,Andrew Bogut,1610612744,GSW,0021500144,1,1,0,32.0,10.0,63.0,32.0,1.6,1.5,0.3,0.159,3.0,4.0,2.0,0.0,1.5,2.0,2015-11-14,1
5,101106,Andrew Bogut,1610612744,GSW,0021500164,1,1,0,17.0,13.0,32.0,17.0,0.7,1.3,0.3,0.406,2.0,5.0,5.0,0.0,1.2,1.2,2015-11-17,1
6,101106,Andrew Bogut,1610612744,GSW,0021500177,1,1,0,20.0,2.0,40.0,19.0,1.0,1.5,0.3,0.05,4.0,2.0,1.0,0.0,0.0,0.0,2015-11-19,1
7,101106,Andrew Bogut,1610612744,GSW,0021500187,1,1,0,18.0,3.0,31.0,18.0,1.1,2.2,0.5,0.097,1.0,4.0,3.0,0.0,0.25,0.333,2015-11-20,1
8,101106,Andrew Bogut,1610612744,GSW,0021500200,1,1,0,18.0,8.0,31.0,18.0,0.9,1.8,0.8,0.258,1.0,3.0,4.0,0.0,1.333,1.5,2015-11-22,1
9,101106,Andrew Bogut,1610612744,GSW,0021500214,1,1,0,21.0,8.0,40.0,22.0,0.9,1.3,0.4,0.2,2.0,7.0,6.0,0.0,0.857,1.0,2015-11-24,1
10,101106,Andrew Bogut,1610612744,GSW,0021500236,1,1,0,13.0,7.0,19.0,11.0,0.3,1.0,0.1,0.368,1.0,3.0,3.0,2.0,0.667,0.667,2015-11-27,1
11,101106,Andrew Bogut,1610612744,GSW,0021500245,1,1,0,20.0,4.0,26.0,11.0,0.6,1.3,0.1,0.154,0.0,3.0,2.0,0.0,1.333,2.0,2015-11-28,1
12,101106,Andrew Bogut,1610612744,GSW,0021500259,1,1,0,22.0,4.0,31.0,16.0,0.8,1.5,0.5,0.129,1.0,2.0,1.0,0.0,0.0,0.0,2015-11-30,1
13,101106,Andrew Bogut,1610612744,GSW,0021500268,1,1,0,23.0,4.0,33.0,17.0,0.9,1.6,0.2,0.121,3.0,2.0,2.0,0.0,1.0,1.0,2015-12-02,1
14,101106,Andrew Bogut,1610612744,GSW,0021500300,1,1,0,16.0,0.0,25.0,14.0,0.6,1.5,0.5,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2015-12-06,1
15,101106,Andrew Bogut,1610612744,GSW,0021500314,1,1,0,23.0,14.0,36.0,19.0,0.8,1.3,0.3,0.389,2.0,7.0,6.0,0.0,1.714,1.667,2015-12-08,1
16,101106,Andrew Bogut,1610612744,GSW,0021500336,1,1,0,23.0,2.0,36.0,20.0,0.9,1.5,0.4,0.056,7.0,2.0,3.0,0.0,0.0,0.0,2015-12-11,1
17,101106,Andrew Bogut,1610612744,GSW,0021500351,1,0,1,22.0,2.0,40.0,19.0,1.1,1.6,0.4,0.05,2.0,3.0,3.0,0.0,0.667,0.667,2015-12-12,1
18,101106,Andrew Bogut,1610612744,GSW,0021500381,1,1,0,21.0,0.0,33.0,17.0,1.3,2.3,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,1
19,101106,Andrew Bogut,1610612744,GSW,0021500397,1,1,0,5.0,0.0,10.0,4.0,0.3,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-18,1
20,101106,Andrew Bogut,1610612744,GSW,0021500434,1,1,0,27.0,10.0,45.0,24.0,1.1,1.5,0.4,0.222,1.0,3.0,3.0,0.0,1.333,1.333,2015-12-23,1
21,101106,Andrew Bogut,1610612744,GSW,0021500438,1,1,0,24.0,4.0,27.0,16.0,0.6,1.4,0.3,0.148,3.0,3.0,3.0,0.0,1.333,1.333,2015-12-25,1
22,101106,Andrew Bogut,1610612744,GSW,0021500468,1,1,0,14.0,4.0,30.0,18.0,0.8,1.6,0.5,0.133,1.0,4.0,4.0,0.0,1.0,1.0,2015-12-28,1
23,101106,Andrew Bogut,1610612744,GSW,0021500480,1,0,1,24.0,9.0,50.0,27.0,1.5,1.8,0.3,0.18,2.0,3.0,2.0,0.0,2.333,2.5,2015-12-30,1
24,101106,Andrew Bogut,1610612744,GSW,0021500485,1,1,0,36.0,9.0,60.0,31.0,1.4,1.4,0.2,0.15,1.0,10.0,8.0,0.0,0.6,0.75,2015-12-31,1
25,101106,Andrew Bogut,1610612744,GSW,0021500504,1,1,0,25.0,2.0,35.0,19.0,0.6,1.1,0.1,0.057,1.0,2.0,2.0,0.0,1.0,1.0,2016-01-02,1
26,101106,Andrew Bogut,1610612744,GSW,0021500520,1,1,0,30.0,2.0,37.0,19.0,1.2,1.9,0.5,0.054,3.0,2.0,1.0,0.0,1.0,2.0,2016-01-04,1
27,101106,Andrew Bogut,1610612744,GSW,0021500524,1,1,0,18.0,6.0,23.0,18.0,0.8,2.2,0.8,0.261,4.0,0.0,0.0,0.5,0.0,0.0,2016-01-05,1
28,101106,Andrew Bogut,1610612744,GSW,0021500548,1,1,0,18.0,5.0,21.0,8.0,0.5,1.4,0.1,0.238,1.0,3.0,3.0,0.0,1.333,1.333,2016-01-08,1
29,101106,Andrew Bogut,1610612744,GSW,0021500556,1,1,0,23.0,2.0,38.0,20.0,1.1,1.7,0.7,0.053,1.0,3.0,3.0,0.0,0.0,0.0,2016-01-09,1
30,101106,Andrew Bogut,1610612744,GSW,0021500568,1,1,0,21.0,8.0,43.0,18.0,1.2,1.7,0.5,0.186,1.0,4.0,5.0,0.0,1.5,1.2,2016-01-11,1
31,101106,Andrew Bogut,1610612744,GSW,0021500583,1,0,1,32.0,15.0,59.0,33.0,1.7,1.7,0.7,0.254,5.0,6.0,5.0,0.6,0.667,0.8,2016-01-13,1
32,101106,Andrew Bogut,1610612744,GSW,0021500592,1,1,0,21.0,6.0,36.0,16.0,1.0,1.6,0.4,0.167,2.0,2.0,2.0,0.0,2.0,2.0,2016-01-14,1
33,101106,Andrew Bogut,1610612744,GSW,0021500605,1,0,1,20.0,6.0,35.0,17.0,0.9,1.6,0.4,0.171,3.0,2.0,2.0,0.667,0.0,0.0,2016-01-16,1
34,101106,Andrew Bogut,1610612744,GSW,0021500622,1,1,0,15.0,4.0,30.0,15.0,0.6,1.1,0.6,0.133,0.0,3.0,2.0,0.0,1.333,2.0,2016-01-18,1
35,101106,Andrew Bogut,1610612744,GSW,0021500634,1,1,0,20.0,6.0,50.0,29.0,1.7,2.0,0.7,0.12,2.0,4.0,4.0,0.0,1.0,1.0,2016-01-20,1
36,101106,Andrew Bogut,1610612744,GSW,0021500652,1,1,0,19.0,2.0,38.0,22.0,1.1,1.8,0.3,0.053,0.0,4.0,2.0,0.0,0.0,0.0,2016-01-22,1
37,101106,Andrew Bogut,1610612744,GSW,0021500675,1,1,0,17.0,4.0,28.0,15.0,0.6,1.3,0.3,0.143,4.0,3.0,3.0,0.0,1.333,1.333,2016-01-25,1
38,101106,Andrew Bogut,1610612744,GSW,0021500691,1,1,0,18.0,4.0,35.0,16.0,1.0,1.7,0.3,0.114,1.0,4.0,3.0,0.0,0.5,0.667,2016-01-27,1
39,101106,Andrew Bogut,1610612744,GSW,0021500707,1,1,0,26.0,8.0,54.0,21.0,1.2,1.3,0.3,0.148,1.0,4.0,3.0,0.0,1.0,0.667,2016-01-30,1
40,101106,Andrew Bogut,1610612744,GSW,0021500718,1,1,0,14.0,0.0,32.0,15.0,0.8,1.5,0.6,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2016-01-31,1
41,101106,Andrew Bogut,1610612744,GSW,0021500739,1,1,0,19.0,2.0,39.0,19.0,1.3,2.0,0.6,0.051,1.0,1.0,1.0,0.0,0.0,0.0,2016-02-03,1
42,101106,Andrew Bogut,1610612744,GSW,0021500769,1,1,0,20.0,2.0,44.0,24.0,1.0,1.3,0.5,0.045,3.0,1.0,1.0,0.0,0.0,0.0,2016-02-06,1
43,101106,Andrew Bogut,1610612744,GSW,0021500788,1,1,0,29.0,13.0,47.0,29.0,1.3,1.7,0.5,0.277,2.0,4.0,2.0,0.0,1.5,2.0,2016-02-09,1
44,101106,Andrew Bogut,1610612744,GSW,0021500799,1,1,0,23.0,4.0,51.0,21.0,1.2,1.4,0.5,0.078,3.0,4.0,4.0,0.0,1.0,1.0,2016-02-10,1
45,101106,Andrew Bogut,1610612744,GSW,0021500815,1,0,1,14.0,2.0,26.0,10.0,0.6,1.3,0.4,0.077,0.0,6.0,6.0,0.0,0.333,0.333,2016-02-19,1
46,101106,Andrew Bogut,1610612744,GSW,0021500836,1,1,0,29.0,3.0,47.0,23.0,1.3,1.6,0.4,0.064,4.0,6.0,6.0,0.0,0.333,0.333,2016-02-22,1
47,101106,Andrew Bogut,1610612744,GSW,0021500848,1,1,0,30.0,2.0,50.0,26.0,1.3,1.5,0.3,0.04,4.0,1.0,2.0,0.0,0.0,0.0,2016-02-24,1
48,101106,Andrew Bogut,1610612744,GSW,0021500855,1,1,0,22.0,12.0,48.0,34.0,1.6,2.0,0.6,0.25,3.0,6.0,5.0,0.0,1.333,1.6,2016-02-25,1
49,101106,Andrew Bogut,1610612744,GSW,0021500874,1,1,0,17.0,4.0,30.0,17.0,0.7,1.4,0.3,0.133,1.0,6.0,7.0,0.0,0.667,0.571,2016-02-27,1
50,101106,Andrew Bogut,1610612744,GSW,0021500895,1,1,0,31.0,19.0,45.0,31.0,0.9,1.2,0.4,0.422,3.0,10.0,9.0,0.0,1.2,1.333,2016-03-01,1
51,101106,Andrew Bogut,1610612744,GSW,0021500911,1,1,0,26.0,7.0,46.0,22.0,1.2,1.5,0.4,0.152,1.0,1.0,1.0,0.0,0.0,0.0,2016-03-03,1
52,101106,Andrew Bogut,1610612744,GSW,0021500931,1,0,1,20.0,4.0,40.0,22.0,1.0,1.5,0.5,0.1,3.0,4.0,4.0,0.0,1.0,1.0,2016-03-06,1
53,101106,Andrew Bogut,1610612744,GSW,0021500943,1,1,0,23.0,4.0,36.0,19.0,1.0,1.7,0.7,0.111,2.0,4.0,3.0,0.0,1.0,0.667,2016-03-07,1
54,101106,Andrew Bogut,1610612744,GSW,0021500958,1,1,0,14.0,6.0,26.0,13.0,0.6,1.3,0.2,0.231,1.0,4.0,2.0,0.0,1.0,2.0,2016-03-09,1
55,101106,Andrew Bogut,1610612744,GSW,0021500971,1,1,0,18.0,4.0,34.0,21.0,0.9,1.6,0.4,0.118,2.0,2.0,3.0,0.0,1.0,1.333,2016-03-11,1
56,101106,Andrew Bogut,1610612744,GSW,0021500981,1,1,0,20.0,4.0,36.0,21.0,1.0,1.7,0.5,0.111,2.0,4.0,2.0,0.0,1.0,2.0,2016-03-12,1
57,101106,Andrew Bogut,1610612744,GSW,0021500996,1,1,0,15.0,5.0,27.0,16.0,1.0,2.3,0.8,0.185,2.0,2.0,2.0,0.0,0.0,0.0,2016-03-14,1
58,101106,Andrew Bogut,1610612744,GSW,0021501011,1,1,0,22.0,10.0,40.0,26.0,1.3,1.9,0.6,0.25,3.0,6.0,3.0,0.0,1.0,1.333,2016-03-16,1
59,101106,Andrew Bogut,1610612744,GSW,0021501026,1,1,0,9.0,2.0,15.0,5.0,0.4,1.5,0.2,0.133,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-18,1
60,101106,Andrew Bogut,1610612744,GSW,0021501066,1,1,0,20.0,4.0,32.0,19.0,1.0,1.9,0.8,0.125,3.0,2.0,2.0,0.0,1.0,1.0,2016-03-23,1
61,101106,Andrew Bogut,1610612744,GSW,0021501080,1,1,0,18.0,4.0,33.0,18.0,0.9,1.7,0.6,0.121,2.0,3.0,3.0,0.0,0.667,0.667,2016-03-25,1
62,101106,Andrew Bogut,1610612744,GSW,0021501094,1,1,0,13.0,0.0,20.0,11.0,0.6,1.7,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016-03-27,1
63,101106,Andrew Bogut,1610612744,GSW,0021501112,1,1,0,19.0,2.0,36.0,20.0,0.9,1.5,0.2,0.056,2.0,2.0,1.0,0.0,0.0,0.0,2016-03-29,1
64,101106,Andrew Bogut,1610612744,GSW,0021501119,1,1,0,17.0,4.0,32.0,17.0,0.9,1.6,0.2,0.125,2.0,4.0,4.0,0.0,1.0,1.0,2016-03-30,1
65,101106,Andrew Bogut,1610612744,GSW,0021501136,1,0,1,18.0,4.0,24.0,14.0,0.6,1.5,0.3,0.167,1.0,1.0,1.0,0.0,2.0,2.0,2016-04-01,1
66,101107,Marvin Williams,1610612766,CHA,0021500008,1,0,1,38.0,10.0,64.0,36.0,1.1,1.0,0.3,0.156,1.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
67,101107,Marvin Williams,1610612766,CHA,0021500026,1,0,1,36.0,13.0,73.0,41.0,1.5,1.2,0.4,0.178,0.0,4.0,4.0,0.0,0.0,0.0,2015-10-30,1
68,101107,Marvin Williams,1610612766,CHA,0021500039,1,0,1,33.0,15.0,63.0,37.0,1.3,1.2,0.4,0.238,2.0,1.0,1.0,0.0,0.0,0.0,2015-11-01,1
69,101107,Marvin Williams,1610612766,CHA,0021500053,1,1,0,25.0,4.0,43.0,24.0,1.0,1.4,0.6,0.093,0.0,2.0,0.0,0.0,0.0,0.0,2015-11-03,1
70,101107,Marvin Williams,1610612766,CHA,0021500072,1,1,0,32.0,17.0,58.0,27.0,1.3,1.3,0.3,0.293,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,1
71,101107,Marvin Williams,1610612766,CHA,0021500090,1,0,1,27.0,9.0,36.0,15.0,0.7,1.1,0.4,0.25,1.0,1.0,1.0,0.0,0.0,0.0,2015-11-07,1
72,101107,Marvin Williams,1610612766,CHA,0021500111,1,1,0,35.0,7.0,62.0,22.0,1.1,1.1,0.3,0.113,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,1
73,101107,Marvin Williams,1610612766,CHA,0021500113,1,1,0,29.0,8.0,43.0,19.0,0.6,0.8,0.3,0.186,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-11,1
74,101107,Marvin Williams,1610612766,CHA,0021500132,1,0,1,35.0,14.0,67.0,34.0,1.2,1.1,0.4,0.209,1.0,1.0,0.0,0.0,2.0,0.0,2015-11-13,1
75,101107,Marvin Williams,1610612766,CHA,0021500147,1,1,0,34.0,7.0,66.0,26.0,1.3,1.2,0.3,0.106,3.0,0.0,0.0,0.0,0.0,0.0,2015-11-15,1
76,101107,Marvin Williams,1610612766,CHA,0021500162,1,0,1,30.0,2.0,25.0,14.0,0.5,1.1,0.4,0.08,1.0,1.0,1.0,0.0,0.0,0.0,2015-11-17,1
77,101107,Marvin Williams,1610612766,CHA,0021500165,1,1,0,36.0,14.0,49.0,31.0,0.8,1.0,0.1,0.286,3.0,0.0,1.0,0.0,0.0,0.0,2015-11-18,1
78,101107,Marvin Williams,1610612766,CHA,0021500178,1,1,0,29.0,11.0,64.0,30.0,1.2,1.1,0.5,0.172,1.0,2.0,2.0,0.0,1.5,1.5,2015-11-20,1
79,101107,Marvin Williams,1610612766,CHA,0021500202,1,1,0,19.0,9.0,49.0,20.0,0.8,1.0,0.4,0.184,4.0,0.0,1.0,0.5,0.0,0.0,2015-11-23,1
80,101107,Marvin Williams,1610612766,CHA,0021500215,1,1,0,33.0,14.0,56.0,20.0,0.9,1.0,0.4,0.25,1.0,2.0,1.0,0.0,1.0,2.0,2015-11-25,1
81,101107,Marvin Williams,1610612766,CHA,0021500227,1,0,1,33.0,10.0,50.0,23.0,0.8,0.9,0.3,0.2,2.0,0.0,0.0,1.0,0.0,0.0,2015-11-27,1
82,101107,Marvin Williams,1610612766,CHA,0021500246,1,1,0,37.0,12.0,64.0,35.0,1.1,1.0,0.2,0.188,0.0,2.0,1.0,0.0,1.5,3.0,2015-11-29,1
83,101107,Marvin Williams,1610612766,CHA,0021500268,1,0,1,30.0,6.0,56.0,25.0,0.7,0.8,0.2,0.107,1.0,1.0,1.0,0.0,2.0,2.0,2015-12-02,1
84,101107,Marvin Williams,1610612766,CHA,0021500292,1,1,0,31.0,7.0,59.0,28.0,1.1,1.1,0.5,0.119,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-05,1
85,101107,Marvin Williams,1610612766,CHA,0021500304,1,1,0,28.0,14.0,53.0,31.0,0.8,0.9,0.5,0.264,2.0,0.0,0.0,0.0,0.0,0.0,2015-12-07,1
86,101107,Marvin Williams,1610612766,CHA,0021500320,1,1,0,23.0,18.0,49.0,27.0,0.7,0.9,0.3,0.367,0.0,3.0,3.0,0.0,1.333,1.333,2015-12-09,1
87,101107,Marvin Williams,1610612766,CHA,0021500338,1,1,0,31.0,7.0,53.0,28.0,1.0,1.1,0.5,0.132,0.0,3.0,2.0,0.0,0.667,1.0,2015-12-11,1
88,101107,Marvin Williams,1610612766,CHA,0021500345,1,0,1,29.0,2.0,55.0,21.0,0.8,0.9,0.3,0.036,1.0,1.0,1.0,0.0,0.0,0.0,2015-12-12,1
89,101107,Marvin Williams,1610612766,CHA,0021500372,1,0,1,26.0,6.0,58.0,26.0,1.0,1.0,0.3,0.103,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,1
90,101107,Marvin Williams,1610612766,CHA,0021500383,1,1,0,32.0,10.0,57.0,21.0,1.0,1.1,0.2,0.175,2.0,0.0,0.0,0.0,0.0,0.0,2015-12-17,1
91,101107,Marvin Williams,1610612766,CHA,0021500399,1,0,1,34.0,9.0,75.0,40.0,1.1,0.9,0.3,0.12,3.0,1.0,1.0,0.0,2.0,2.0,2015-12-19,1
92,101107,Marvin Williams,1610612766,CHA,0021500415,1,0,1,26.0,12.0,59.0,30.0,1.2,1.2,0.4,0.203,1.0,1.0,0.0,0.0,0.0,0.0,2015-12-21,1
93,101107,Marvin Williams,1610612766,CHA,0021500423,1,0,1,17.0,3.0,41.0,19.0,0.7,1.0,0.4,0.073,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-23,1
94,101107,Marvin Williams,1610612766,CHA,0021500443,1,1,0,24.0,9.0,43.0,18.0,0.9,1.2,0.3,0.209,2.0,1.0,1.0,1.0,2.0,2.0,2015-12-26,1
95,101107,Marvin Williams,1610612766,CHA,0021500458,1,1,0,28.0,2.0,64.0,30.0,0.9,0.8,0.2,0.031,3.0,1.0,1.0,0.0,2.0,0.0,2015-12-28,1
96,101107,Marvin Williams,1610612766,CHA,0021500474,1,0,1,24.0,5.0,43.0,20.0,0.6,0.9,0.4,0.116,5.0,0.0,2.0,0.4,0.0,0.0,2015-12-30,1
97,101107,Marvin Williams,1610612766,CHA,0021500492,1,0,1,26.0,17.0,62.0,32.0,1.1,1.1,0.4,0.274,2.0,0.0,0.0,1.0,0.0,0.0,2016-01-01,1
98,101107,Marvin Williams,1610612766,CHA,0021500497,1,0,1,28.0,4.0,69.0,32.0,1.0,0.9,0.4,0.058,3.0,1.0,1.0,0.0,2.0,0.0,2016-01-02,1
99,101107,Marvin Williams,1610612766,CHA,0021500520,1,0,1,30.0,8.0,54.0,23.0,0.9,1.0,0.4,0.148,1.0,2.0,2.0,0.0,0.0,0.0,2016-01-04,1
100,101107,Marvin Williams,1610612766,CHA,0021500533,1,0,1,29.0,15.0,56.0,28.0,1.0,1.1,0.5,0.268,3.0,0.0,1.0,0.0,0.0,0.0,2016-01-06,1
101,101107,Marvin Williams,1610612766,CHA,0021500550,1,0,1,30.0,7.0,60.0,22.0,1.1,1.1,0.5,0.117,2.0,1.0,2.0,0.0,2.0,1.0,2016-01-09,1
102,101107,Marvin Williams,1610612766,CHA,0021500563,1,0,1,20.0,11.0,52.0,25.0,0.9,1.0,0.4,0.212,3.0,0.0,0.0,0.0,0.0,0.0,2016-01-10,1
103,101107,Marvin Williams,1610612766,CHA,0021500577,1,1,0,19.0,8.0,46.0,24.0,0.8,1.1,0.5,0.174,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-13,1
104,101107,Marvin Williams,1610612766,CHA,0021500598,1,0,1,27.0,10.0,47.0,23.0,0.8,1.0,0.3,0.213,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-15,1
105,101107,Marvin Williams,1610612766,CHA,0021500603,1,0,1,25.0,14.0,67.0,36.0,1.1,1.0,0.4,0.209,1.0,2.0,2.0,0.0,1.0,1.0,2016-01-16,1
106,101107,Marvin Williams,1610612766,CHA,0021500616,1,1,0,44.0,19.0,73.0,36.0,1.3,1.1,0.4,0.26,4.0,1.0,1.0,0.5,2.0,2.0,2016-01-18,1
107,101107,Marvin Williams,1610612766,CHA,0021500636,1,0,1,24.0,3.0,40.0,16.0,0.8,1.2,0.6,0.075,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-20,1
108,101107,Marvin Williams,1610612766,CHA,0021500645,1,1,0,34.0,11.0,78.0,33.0,1.3,1.0,0.4,0.141,0.0,2.0,1.0,0.0,1.0,2.0,2016-01-22,1
109,101107,Marvin Williams,1610612766,CHA,0021500655,1,1,0,35.0,4.0,64.0,25.0,0.7,0.7,0.1,0.063,5.0,0.0,0.0,0.0,0.0,0.0,2016-01-23,1
110,101107,Marvin Williams,1610612766,CHA,0021500674,1,1,0,33.0,21.0,67.0,34.0,1.0,0.9,0.3,0.313,2.0,2.0,2.0,1.0,1.0,1.0,2016-01-25,1
111,101107,Marvin Williams,1610612766,CHA,0021500690,1,0,1,23.0,9.0,46.0,24.0,0.8,1.0,0.4,0.196,0.0,1.0,1.0,0.0,2.0,0.0,2016-01-27,1
112,101107,Marvin Williams,1610612766,CHA,0021500705,1,0,1,34.0,20.0,67.0,34.0,1.2,1.1,0.4,0.299,3.0,1.0,1.0,0.0,2.0,2.0,2016-01-29,1
113,101107,Marvin Williams,1610612766,CHA,0021500720,1,1,0,25.0,19.0,58.0,34.0,1.2,1.2,0.3,0.328,2.0,2.0,1.0,1.0,0.0,0.0,2016-01-31,1
114,101107,Marvin Williams,1610612766,CHA,0021500735,1,1,0,24.0,16.0,48.0,23.0,1.0,1.2,0.4,0.333,3.0,0.0,0.0,0.0,0.0,0.0,2016-02-03,1
115,101107,Marvin Williams,1610612766,CHA,0021500751,1,0,1,32.0,27.0,74.0,36.0,1.2,1.0,0.4,0.365,5.0,1.0,1.0,1.2,3.0,3.0,2016-02-05,1
116,101107,Marvin Williams,1610612766,CHA,0021500761,1,1,0,29.0,13.0,50.0,20.0,1.0,1.2,0.5,0.26,0.0,2.0,1.0,0.0,1.0,0.0,2016-02-06,1
117,101107,Marvin Williams,1610612766,CHA,0021500774,1,1,0,30.0,9.0,53.0,28.0,1.0,1.1,0.5,0.17,2.0,1.0,1.0,0.0,0.0,0.0,2016-02-08,1
118,101107,Marvin Williams,1610612766,CHA,0021500789,1,1,0,18.0,8.0,40.0,23.0,0.9,1.4,0.7,0.2,2.0,1.0,0.0,0.0,0.0,0.0,2016-02-10,1
119,101107,Marvin Williams,1610612766,CHA,0021500813,1,1,0,29.0,15.0,46.0,33.0,1.1,1.4,0.5,0.326,2.0,1.0,1.0,1.0,0.0,0.0,2016-02-19,1
120,101107,Marvin Williams,1610612766,CHA,0021500827,1,1,0,31.0,9.0,74.0,30.0,1.2,1.0,0.2,0.122,2.0,3.0,2.0,1.0,0.667,1.0,2016-02-21,1
121,101107,Marvin Williams,1610612766,CHA,0021500845,1,0,1,25.0,9.0,63.0,29.0,1.4,1.3,0.4,0.143,4.0,0.0,0.0,0.5,0.0,0.0,2016-02-24,1
122,101107,Marvin Williams,1610612766,CHA,0021500861,1,1,0,35.0,26.0,98.0,42.0,1.6,1.0,0.4,0.265,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-26,1
123,101107,Marvin Williams,1610612766,CHA,0021500878,1,0,1,32.0,16.0,76.0,47.0,1.6,1.3,0.4,0.211,2.0,2.0,1.0,0.0,0.0,0.0,2016-02-28,1
124,101107,Marvin Williams,1610612766,CHA,0021500891,1,1,0,28.0,5.0,48.0,27.0,0.9,1.1,0.4,0.104,1.0,2.0,2.0,0.0,1.0,1.0,2016-03-01,1
125,101107,Marvin Williams,1610612766,CHA,0021500898,1,1,0,30.0,14.0,56.0,32.0,1.1,1.2,0.3,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2016-03-02,1
126,101107,Marvin Williams,1610612766,CHA,0021500912,1,1,0,27.0,5.0,53.0,17.0,0.8,0.9,0.2,0.094,1.0,1.0,1.0,2.0,0.0,0.0,2016-03-04,1
127,101107,Marvin Williams,1610612766,CHA,0021500937,1,1,0,30.0,15.0,71.0,36.0,1.1,0.9,0.4,0.211,1.0,1.0,1.0,0.0,0.0,0.0,2016-03-07,1
128,101107,Marvin Williams,1610612766,CHA,0021500950,1,1,0,30.0,14.0,69.0,29.0,1.0,0.9,0.4,0.203,1.0,2.0,2.0,0.0,2.0,1.0,2016-03-09,1
129,101107,Marvin Williams,1610612766,CHA,0021500963,1,1,0,25.0,22.0,63.0,31.0,0.8,0.8,0.3,0.349,0.0,1.0,1.0,0.0,2.0,2.0,2016-03-11,1
130,101107,Marvin Williams,1610612766,CHA,0021500975,1,1,0,27.0,25.0,57.0,25.0,1.0,1.0,0.3,0.439,0.0,2.0,2.0,0.0,1.0,1.0,2016-03-12,1
131,101107,Marvin Williams,1610612766,CHA,0021500988,1,0,1,33.0,19.0,64.0,29.0,1.2,1.1,0.4,0.297,2.0,4.0,2.0,0.5,1.25,1.5,2016-03-14,1
132,101107,Marvin Williams,1610612766,CHA,0021501004,1,1,0,30.0,26.0,69.0,39.0,1.3,1.1,0.3,0.377,1.0,2.0,1.0,0.0,0.0,0.0,2016-03-16,1
133,101107,Marvin Williams,1610612766,CHA,0021501014,1,1,0,32.0,12.0,60.0,23.0,1.0,1.0,0.3,0.2,2.0,0.0,0.0,0.0,0.0,0.0,2016-03-17,1
134,101107,Marvin Williams,1610612766,CHA,0021501028,1,0,1,32.0,5.0,68.0,34.0,1.2,1.1,0.3,0.074,3.0,1.0,2.0,0.0,0.0,0.0,2016-03-19,1
135,101107,Marvin Williams,1610612766,CHA,0021501043,1,1,0,22.0,6.0,41.0,18.0,0.8,1.2,0.5,0.146,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-21,1
136,101107,Marvin Williams,1610612766,CHA,0021501074,1,0,1,22.0,7.0,46.0,22.0,0.8,1.0,0.5,0.152,1.0,0.0,0.0,3.0,0.0,0.0,2016-03-25,1
137,101107,Marvin Williams,1610612766,CHA,0021501089,1,1,0,34.0,21.0,64.0,34.0,1.1,1.0,0.3,0.328,2.0,1.0,0.0,0.0,1.0,0.0,2016-03-26,1
138,101107,Marvin Williams,1610612766,CHA,0021501109,1,1,0,31.0,8.0,47.0,28.0,0.9,1.1,0.3,0.17,1.0,1.0,0.0,0.0,0.0,0.0,2016-03-29,1
