,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,DATE,IS_REGULAR_SEASON
518,200752,Rudy Gay,1610612758,SAC,0021500150,1,1,0,37.0,35.0,42.0,3.0,0.0,1.0,4.0,7.0,4.0,0.086,0.114,2015-11-15,1
519,200755,JJ Redick,1610612746,LAC,0021500016,1,1,0,31.0,12.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
520,200755,JJ Redick,1610612746,LAC,0021500020,1,1,0,24.0,8.0,15.0,2.0,0.0,0.0,3.0,5.0,2.0,0.25,0.25,2015-10-29,1
521,200755,JJ Redick,1610612746,LAC,0021500038,1,1,0,33.0,19.0,28.0,2.0,0.0,1.0,2.0,4.0,3.0,0.105,0.158,2015-10-31,1
522,200755,JJ Redick,1610612746,LAC,0021500052,1,1,0,28.0,18.0,24.0,2.0,0.0,1.0,2.0,4.0,3.0,0.111,0.167,2015-11-02,1
523,200755,JJ Redick,1610612746,LAC,0021500069,1,0,1,29.0,24.0,26.0,3.0,0.0,0.0,3.0,6.0,3.0,0.125,0.125,2015-11-04,1
524,200755,JJ Redick,1610612746,LAC,0021500093,1,0,1,35.0,32.0,45.0,3.0,0.0,1.0,5.0,7.0,4.0,0.094,0.125,2015-11-07,1
525,200755,JJ Redick,1610612746,LAC,0021500105,1,1,0,30.0,28.0,38.0,1.0,0.0,0.0,4.0,2.0,1.0,0.036,0.036,2015-11-09,1
526,200755,JJ Redick,1610612746,LAC,0021500118,1,0,1,14.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
527,200757,Thabo Sefolosha,1610612737,ATL,0021500001,1,0,1,19.0,23.0,11.0,3.0,0.0,1.0,5.0,6.0,4.0,0.13,0.174,2015-10-27,1
528,200757,Thabo Sefolosha,1610612737,ATL,0021500026,1,1,0,21.0,19.0,15.0,3.0,0.0,0.0,3.0,8.0,3.0,0.158,0.158,2015-10-30,1
529,200757,Thabo Sefolosha,1610612737,ATL,0021500039,1,1,0,18.0,23.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.043,2015-11-01,1
530,200757,Thabo Sefolosha,1610612737,ATL,0021500062,1,1,0,22.0,25.0,17.0,2.0,0.0,0.0,2.0,4.0,2.0,0.08,0.08,2015-11-04,1
531,200757,Thabo Sefolosha,1610612737,ATL,0021500086,1,1,0,20.0,26.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-07,1
532,200757,Thabo Sefolosha,1610612737,ATL,0021500101,1,0,1,17.0,20.0,13.0,1.0,0.0,1.0,4.0,3.0,2.0,0.05,0.1,2015-11-09,1
533,200757,Thabo Sefolosha,1610612737,ATL,0021500117,1,1,0,24.0,29.0,19.0,2.0,0.0,0.0,2.0,5.0,2.0,0.069,0.069,2015-11-11,1
534,200757,Thabo Sefolosha,1610612737,ATL,0021500129,1,0,1,21.0,36.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-13,1
535,200757,Thabo Sefolosha,1610612737,ATL,0021500148,1,0,1,23.0,24.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.042,2015-11-15,1
536,200765,Rajon Rondo,1610612758,SAC,0021500016,1,0,1,25.0,53.0,52.0,4.0,0.0,0.0,8.0,11.0,4.0,0.075,0.075,2015-10-28,1
537,200765,Rajon Rondo,1610612758,SAC,0021500031,1,1,0,24.0,50.0,50.0,8.0,0.0,0.0,15.0,16.0,8.0,0.16,0.16,2015-10-30,1
538,200765,Rajon Rondo,1610612758,SAC,0021500038,1,0,1,33.0,54.0,61.0,8.0,0.0,1.0,13.0,15.0,9.0,0.148,0.167,2015-10-31,1
539,200765,Rajon Rondo,1610612758,SAC,0021500058,1,0,1,27.0,54.0,55.0,4.0,4.0,0.0,10.0,14.0,8.0,0.074,0.148,2015-11-03,1
540,200765,Rajon Rondo,1610612758,SAC,0021500067,1,0,1,29.0,69.0,65.0,6.0,0.0,3.0,14.0,13.0,9.0,0.087,0.13,2015-11-04,1
541,200765,Rajon Rondo,1610612758,SAC,0021500084,1,0,1,24.0,56.0,60.0,5.0,1.0,0.0,13.0,12.0,6.0,0.089,0.107,2015-11-06,1
542,200765,Rajon Rondo,1610612758,SAC,0021500092,1,0,1,44.0,102.0,107.0,15.0,1.0,3.0,22.0,34.0,19.0,0.147,0.186,2015-11-07,1
543,200765,Rajon Rondo,1610612758,SAC,0021500103,1,0,1,48.0,98.0,96.0,12.0,1.0,3.0,26.0,29.0,16.0,0.122,0.163,2015-11-09,1
544,200765,Rajon Rondo,1610612758,SAC,0021500122,1,1,0,48.0,91.0,102.0,15.0,1.0,2.0,23.0,37.0,18.0,0.165,0.198,2015-11-11,1
545,200765,Rajon Rondo,1610612758,SAC,0021500137,1,1,0,44.0,97.0,100.0,14.0,1.0,5.0,24.0,34.0,20.0,0.144,0.206,2015-11-13,1
546,200765,Rajon Rondo,1610612758,SAC,0021500150,1,1,0,43.0,99.0,93.0,14.0,1.0,4.0,21.0,32.0,19.0,0.141,0.192,2015-11-15,1
547,200768,Kyle Lowry,1610612761,TOR,0021500009,1,1,0,39.0,61.0,74.0,6.0,0.0,0.0,13.0,15.0,6.0,0.098,0.098,2015-10-28,1
548,200768,Kyle Lowry,1610612761,TOR,0021500024,1,1,0,34.0,76.0,81.0,9.0,0.0,2.0,16.0,23.0,11.0,0.118,0.145,2015-10-30,1
549,200768,Kyle Lowry,1610612761,TOR,0021500042,1,1,0,29.0,69.0,71.0,7.0,2.0,1.0,11.0,17.0,10.0,0.101,0.145,2015-11-01,1
550,200768,Kyle Lowry,1610612761,TOR,0021500057,1,1,0,37.0,71.0,77.0,10.0,3.0,1.0,14.0,22.0,14.0,0.141,0.197,2015-11-03,1
551,200768,Kyle Lowry,1610612761,TOR,0021500066,1,1,0,34.0,62.0,73.0,1.0,3.0,0.0,5.0,4.0,4.0,0.016,0.065,2015-11-04,1
552,200768,Kyle Lowry,1610612761,TOR,0021500075,1,0,1,32.0,61.0,76.0,3.0,0.0,1.0,11.0,6.0,4.0,0.049,0.066,2015-11-06,1
553,200768,Kyle Lowry,1610612761,TOR,0021500096,1,0,1,37.0,82.0,95.0,8.0,0.0,1.0,13.0,17.0,9.0,0.098,0.11,2015-11-08,1
554,200768,Kyle Lowry,1610612761,TOR,0021500109,1,0,1,37.0,61.0,72.0,9.0,3.0,1.0,15.0,19.0,13.0,0.148,0.213,2015-11-10,1
555,200768,Kyle Lowry,1610612761,TOR,0021500115,1,1,0,29.0,64.0,78.0,8.0,1.0,3.0,14.0,17.0,12.0,0.125,0.188,2015-11-11,1
556,200768,Kyle Lowry,1610612761,TOR,0021500131,1,1,0,35.0,63.0,72.0,5.0,0.0,1.0,9.0,10.0,6.0,0.079,0.095,2015-11-13,1
557,200768,Kyle Lowry,1610612761,TOR,0021500150,1,0,1,39.0,73.0,87.0,7.0,1.0,0.0,12.0,18.0,8.0,0.096,0.11,2015-11-15,1
558,200779,Steve Novak,1610612760,OKC,0021500134,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,1
559,200782,PJ Tucker,1610612756,PHX,0021500014,1,0,1,9.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
560,200782,PJ Tucker,1610612756,PHX,0021500032,1,1,0,24.0,16.0,18.0,1.0,1.0,1.0,2.0,3.0,3.0,0.063,0.188,2015-10-30,1
561,200782,PJ Tucker,1610612756,PHX,0021500037,1,1,0,31.0,31.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-31,1
562,200782,PJ Tucker,1610612756,PHX,0021500052,1,0,1,27.0,32.0,20.0,2.0,1.0,0.0,8.0,5.0,3.0,0.063,0.094,2015-11-02,1
563,200782,PJ Tucker,1610612756,PHX,0021500067,1,1,0,21.0,18.0,23.0,2.0,0.0,0.0,2.0,5.0,2.0,0.111,0.111,2015-11-04,1
564,200782,PJ Tucker,1610612756,PHX,0021500082,1,0,1,34.0,37.0,24.0,2.0,0.0,0.0,3.0,5.0,2.0,0.054,0.054,2015-11-06,1
565,200782,PJ Tucker,1610612756,PHX,0021500097,1,0,1,21.0,17.0,12.0,1.0,0.0,0.0,1.0,3.0,1.0,0.059,0.059,2015-11-08,1
566,200782,PJ Tucker,1610612756,PHX,0021500126,1,1,0,31.0,27.0,21.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.037,2015-11-12,1
567,200782,PJ Tucker,1610612756,PHX,0021500143,1,1,0,24.0,28.0,19.0,4.0,0.0,0.0,4.0,10.0,4.0,0.143,0.143,2015-11-14,1
568,200794,Paul Millsap,1610612737,ATL,0021500001,1,0,1,36.0,41.0,42.0,3.0,0.0,1.0,7.0,8.0,4.0,0.073,0.098,2015-10-27,1
569,200794,Paul Millsap,1610612737,ATL,0021500019,1,1,0,35.0,48.0,39.0,5.0,0.0,2.0,6.0,13.0,7.0,0.104,0.146,2015-10-29,1
570,200794,Paul Millsap,1610612737,ATL,0021500026,1,1,0,37.0,47.0,42.0,4.0,0.0,1.0,11.0,9.0,5.0,0.085,0.106,2015-10-30,1
571,200794,Paul Millsap,1610612737,ATL,0021500039,1,1,0,35.0,53.0,45.0,6.0,0.0,0.0,9.0,14.0,6.0,0.113,0.113,2015-11-01,1
572,200794,Paul Millsap,1610612737,ATL,0021500055,1,1,0,36.0,46.0,40.0,3.0,0.0,1.0,6.0,7.0,4.0,0.065,0.087,2015-11-03,1
573,200794,Paul Millsap,1610612737,ATL,0021500062,1,1,0,31.0,46.0,33.0,3.0,1.0,1.0,5.0,9.0,5.0,0.065,0.109,2015-11-04,1
574,200794,Paul Millsap,1610612737,ATL,0021500081,1,1,0,34.0,56.0,51.0,1.0,1.0,0.0,6.0,3.0,2.0,0.018,0.036,2015-11-06,1
575,200794,Paul Millsap,1610612737,ATL,0021500086,1,1,0,34.0,47.0,45.0,7.0,1.0,1.0,12.0,15.0,8.0,0.149,0.17,2015-11-07,1
576,200794,Paul Millsap,1610612737,ATL,0021500101,1,0,1,35.0,46.0,43.0,6.0,0.0,1.0,8.0,12.0,7.0,0.13,0.152,2015-11-09,1
577,200794,Paul Millsap,1610612737,ATL,0021500117,1,1,0,33.0,48.0,43.0,2.0,0.0,0.0,5.0,4.0,2.0,0.042,0.042,2015-11-11,1
578,200794,Paul Millsap,1610612737,ATL,0021500129,1,0,1,32.0,52.0,47.0,2.0,0.0,1.0,4.0,6.0,3.0,0.038,0.058,2015-11-13,1
579,200794,Paul Millsap,1610612737,ATL,0021500148,1,0,1,37.0,41.0,44.0,2.0,1.0,0.0,5.0,6.0,3.0,0.049,0.073,2015-11-15,1
580,200811,Lou Amundson,1610612752,NYK,0021500109,1,1,0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,1
581,200811,Lou Amundson,1610612752,NYK,0021500113,1,0,1,14.0,25.0,18.0,1.0,0.0,0.0,1.0,2.0,1.0,0.04,0.04,2015-11-11,1
582,200811,Lou Amundson,1610612752,NYK,0021500130,1,0,1,20.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-13,1
583,200811,Lou Amundson,1610612752,NYK,0021500145,1,1,0,10.0,16.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.063,2015-11-15,1
584,200826,Jose Juan Barea,1610612742,DAL,0021500014,1,1,0,25.0,39.0,50.0,1.0,1.0,0.0,7.0,3.0,2.0,0.026,0.051,2015-10-28,1
585,200826,Jose Juan Barea,1610612742,DAL,0021500020,1,0,1,21.0,54.0,62.0,9.0,0.0,0.0,13.0,19.0,9.0,0.167,0.167,2015-10-29,1
586,200826,Jose Juan Barea,1610612742,DAL,0021500045,1,1,0,24.0,59.0,66.0,7.0,0.0,3.0,10.0,17.0,10.0,0.119,0.169,2015-11-01,1
587,200826,Jose Juan Barea,1610612742,DAL,0021500057,1,0,1,23.0,39.0,44.0,6.0,0.0,0.0,14.0,14.0,6.0,0.154,0.154,2015-11-03,1
588,200826,Jose Juan Barea,1610612742,DAL,0021500072,1,0,1,21.0,43.0,51.0,6.0,1.0,1.0,8.0,13.0,8.0,0.14,0.186,2015-11-05,1
589,200826,Jose Juan Barea,1610612742,DAL,0021500088,1,1,0,24.0,54.0,66.0,2.0,1.0,2.0,4.0,4.0,5.0,0.037,0.093,2015-11-07,1
590,200826,Jose Juan Barea,1610612742,DAL,0021500112,1,0,1,22.0,40.0,47.0,5.0,1.0,0.0,5.0,9.0,6.0,0.125,0.15,2015-11-10,1
591,200826,Jose Juan Barea,1610612742,DAL,0021500118,1,1,0,16.0,29.0,34.0,7.0,0.0,0.0,8.0,16.0,7.0,0.241,0.241,2015-11-11,1
592,200826,Jose Juan Barea,1610612742,DAL,0021500135,1,1,0,13.0,20.0,25.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.05,2015-11-13,1
593,200826,Jose Juan Barea,1610612742,DAL,0021500140,1,1,0,22.0,44.0,47.0,8.0,0.0,1.0,10.0,16.0,9.0,0.182,0.205,2015-11-14,1
594,201142,Kevin Durant,1610612760,OKC,0021500013,1,1,0,35.0,22.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015-10-28,1
595,201142,Kevin Durant,1610612760,OKC,0021500022,1,1,0,54.0,45.0,60.0,2.0,1.0,1.0,9.0,6.0,4.0,0.044,0.089,2015-10-30,1
596,201142,Kevin Durant,1610612760,OKC,0021500044,1,1,0,28.0,24.0,31.0,5.0,0.0,2.0,6.0,11.0,7.0,0.208,0.292,2015-11-01,1
597,201142,Kevin Durant,1610612760,OKC,0021500049,1,0,1,35.0,20.0,37.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.05,2015-11-02,1
598,201142,Kevin Durant,1610612760,OKC,0021500066,1,0,1,38.0,29.0,35.0,4.0,0.0,0.0,7.0,11.0,4.0,0.138,0.138,2015-11-04,1
599,201142,Kevin Durant,1610612760,OKC,0021500070,1,0,1,41.0,31.0,53.0,5.0,0.0,2.0,6.0,10.0,7.0,0.161,0.226,2015-11-05,1
600,201142,Kevin Durant,1610612760,OKC,0021500097,1,1,0,32.0,30.0,39.0,4.0,1.0,1.0,9.0,8.0,6.0,0.133,0.2,2015-11-08,1
601,201142,Kevin Durant,1610612760,OKC,0021500107,1,1,0,17.0,14.0,15.0,4.0,0.0,2.0,5.0,10.0,6.0,0.286,0.429,2015-11-10,1
602,201143,Al Horford,1610612737,ATL,0021500001,1,0,1,30.0,48.0,46.0,4.0,1.0,0.0,9.0,10.0,5.0,0.083,0.104,2015-10-27,1
603,201143,Al Horford,1610612737,ATL,0021500019,1,1,0,31.0,48.0,49.0,1.0,0.0,0.0,4.0,2.0,1.0,0.021,0.021,2015-10-29,1
604,201143,Al Horford,1610612737,ATL,0021500026,1,1,0,35.0,48.0,49.0,3.0,1.0,0.0,7.0,7.0,4.0,0.063,0.083,2015-10-30,1
605,201143,Al Horford,1610612737,ATL,0021500039,1,1,0,35.0,57.0,49.0,1.0,1.0,0.0,4.0,3.0,2.0,0.018,0.035,2015-11-01,1
606,201143,Al Horford,1610612737,ATL,0021500055,1,1,0,34.0,46.0,37.0,2.0,1.0,1.0,5.0,4.0,4.0,0.043,0.087,2015-11-03,1
607,201143,Al Horford,1610612737,ATL,0021500062,1,1,0,30.0,43.0,37.0,4.0,0.0,0.0,7.0,10.0,4.0,0.093,0.093,2015-11-04,1
608,201143,Al Horford,1610612737,ATL,0021500081,1,1,0,30.0,30.0,34.0,4.0,1.0,2.0,4.0,10.0,7.0,0.133,0.233,2015-11-06,1
609,201143,Al Horford,1610612737,ATL,0021500086,1,1,0,29.0,36.0,37.0,2.0,0.0,1.0,5.0,5.0,3.0,0.056,0.083,2015-11-07,1
610,201143,Al Horford,1610612737,ATL,0021500101,1,0,1,33.0,45.0,47.0,3.0,0.0,1.0,5.0,6.0,4.0,0.067,0.089,2015-11-09,1
611,201143,Al Horford,1610612737,ATL,0021500117,1,1,0,30.0,45.0,47.0,3.0,0.0,1.0,5.0,6.0,4.0,0.067,0.089,2015-11-11,1
612,201143,Al Horford,1610612737,ATL,0021500129,1,0,1,32.0,53.0,55.0,8.0,1.0,0.0,12.0,17.0,9.0,0.151,0.17,2015-11-13,1
613,201143,Al Horford,1610612737,ATL,0021500148,1,0,1,31.0,33.0,39.0,5.0,1.0,1.0,7.0,13.0,7.0,0.152,0.212,2015-11-15,1
614,201144,Mike Conley,1610612763,MEM,0021500011,1,0,1,29.0,51.0,57.0,6.0,1.0,1.0,11.0,15.0,8.0,0.118,0.157,2015-10-28,1
615,201144,Mike Conley,1610612763,MEM,0021500018,1,1,0,30.0,55.0,65.0,10.0,1.0,0.0,15.0,22.0,11.0,0.182,0.2,2015-10-29,1
616,201144,Mike Conley,1610612763,MEM,0021500036,1,1,0,32.0,77.0,81.0,8.0,1.0,2.0,15.0,18.0,11.0,0.104,0.143,2015-10-31,1
617,201144,Mike Conley,1610612763,MEM,0021500051,1,0,1,26.0,61.0,64.0,5.0,0.0,0.0,12.0,10.0,5.0,0.082,0.082,2015-11-02,1
618,201144,Mike Conley,1610612763,MEM,0021500058,1,1,0,25.0,60.0,69.0,6.0,0.0,2.0,13.0,12.0,8.0,0.1,0.133,2015-11-03,1
619,201144,Mike Conley,1610612763,MEM,0021500074,1,0,1,31.0,64.0,69.0,3.0,0.0,1.0,9.0,7.0,4.0,0.047,0.063,2015-11-05,1
620,201144,Mike Conley,1610612763,MEM,0021500091,1,0,1,40.0,77.0,91.0,5.0,1.0,2.0,13.0,12.0,8.0,0.065,0.104,2015-11-07,1
621,201144,Mike Conley,1610612763,MEM,0021500105,1,0,1,35.0,58.0,66.0,5.0,2.0,1.0,8.0,12.0,8.0,0.086,0.138,2015-11-09,1
622,201144,Mike Conley,1610612763,MEM,0021500120,1,0,1,33.0,65.0,77.0,9.0,4.0,0.0,11.0,23.0,13.0,0.138,0.2,2015-11-11,1
623,201144,Mike Conley,1610612763,MEM,0021500133,1,1,0,33.0,70.0,81.0,9.0,0.0,3.0,13.0,20.0,12.0,0.129,0.171,2015-11-13,1
624,201144,Mike Conley,1610612763,MEM,0021500146,1,1,0,33.0,68.0,85.0,7.0,0.0,1.0,10.0,15.0,8.0,0.103,0.118,2015-11-15,1
625,201145,Jeff Green,1610612763,MEM,0021500011,1,0,1,20.0,24.0,26.0,2.0,0.0,0.0,4.0,4.0,2.0,0.083,0.083,2015-10-28,1
626,201145,Jeff Green,1610612763,MEM,0021500018,1,1,0,29.0,26.0,28.0,3.0,0.0,4.0,4.0,7.0,7.0,0.115,0.269,2015-10-29,1
627,201145,Jeff Green,1610612763,MEM,0021500036,1,1,0,27.0,35.0,33.0,5.0,0.0,1.0,8.0,13.0,6.0,0.143,0.171,2015-10-31,1
628,201145,Jeff Green,1610612763,MEM,0021500051,1,0,1,20.0,20.0,21.0,1.0,0.0,1.0,6.0,2.0,2.0,0.05,0.1,2015-11-02,1
629,201145,Jeff Green,1610612763,MEM,0021500058,1,1,0,22.0,36.0,31.0,2.0,0.0,1.0,3.0,4.0,3.0,0.056,0.083,2015-11-03,1
630,201145,Jeff Green,1610612763,MEM,0021500074,1,0,1,20.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,1
631,201145,Jeff Green,1610612763,MEM,0021500091,1,0,1,29.0,35.0,31.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.057,2015-11-07,1
632,201145,Jeff Green,1610612763,MEM,0021500105,1,0,1,17.0,16.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015-11-09,1
633,201145,Jeff Green,1610612763,MEM,0021500120,1,0,1,17.0,21.0,21.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.048,2015-11-11,1
634,201145,Jeff Green,1610612763,MEM,0021500133,1,1,0,30.0,34.0,32.0,2.0,0.0,0.0,7.0,5.0,2.0,0.059,0.059,2015-11-13,1
635,201145,Jeff Green,1610612763,MEM,0021500146,1,1,0,35.0,52.0,48.0,3.0,2.0,1.0,6.0,10.0,6.0,0.058,0.115,2015-11-15,1
636,201147,Corey Brewer,1610612745,HOU,0021500010,1,0,1,29.0,27.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-28,1
637,201147,Corey Brewer,1610612745,HOU,0021500030,1,0,1,29.0,20.0,22.0,2.0,0.0,2.0,3.0,4.0,4.0,0.1,0.2,2015-10-30,1
638,201147,Corey Brewer,1610612745,HOU,0021500041,1,0,1,21.0,26.0,30.0,3.0,0.0,0.0,4.0,7.0,3.0,0.115,0.115,2015-11-01,1
639,201147,Corey Brewer,1610612745,HOU,0021500049,1,1,0,22.0,14.0,17.0,3.0,0.0,0.0,5.0,6.0,3.0,0.214,0.214,2015-11-02,1
640,201147,Corey Brewer,1610612745,HOU,0021500064,1,1,0,35.0,22.0,21.0,5.0,2.0,0.0,6.0,12.0,7.0,0.227,0.318,2015-11-04,1
641,201147,Corey Brewer,1610612745,HOU,0021500084,1,1,0,17.0,12.0,9.0,1.0,0.0,1.0,3.0,3.0,2.0,0.083,0.167,2015-11-06,1
642,201147,Corey Brewer,1610612745,HOU,0021500093,1,1,0,17.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-07,1
643,201147,Corey Brewer,1610612745,HOU,0021500119,1,0,1,15.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
644,201147,Corey Brewer,1610612745,HOU,0021500136,1,0,1,14.0,12.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,0.083,0.083,2015-11-13,1
645,201147,Corey Brewer,1610612745,HOU,0021500140,1,0,1,23.0,9.0,12.0,1.0,0.0,0.0,3.0,3.0,1.0,0.111,0.111,2015-11-14,1
646,201148,Brandan Wright,1610612763,MEM,0021500011,1,0,1,17.0,13.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
647,201148,Brandan Wright,1610612763,MEM,0021500018,1,1,0,15.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-29,1
648,201148,Brandan Wright,1610612763,MEM,0021500036,1,1,0,16.0,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-31,1
649,201148,Brandan Wright,1610612763,MEM,0021500051,1,0,1,20.0,24.0,22.0,1.0,0.0,0.0,3.0,2.0,1.0,0.042,0.042,2015-11-02,1
650,201148,Brandan Wright,1610612763,MEM,0021500058,1,1,0,28.0,26.0,20.0,3.0,0.0,0.0,6.0,7.0,3.0,0.115,0.115,2015-11-03,1
651,201148,Brandan Wright,1610612763,MEM,0021500074,1,0,1,18.0,13.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-05,1
652,201148,Brandan Wright,1610612763,MEM,0021500091,1,0,1,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-07,1
653,201149,Joakim Noah,1610612741,CHI,0021500002,1,1,0,17.0,29.0,18.0,4.0,0.0,0.0,8.0,10.0,4.0,0.138,0.138,2015-10-27,1
654,201149,Joakim Noah,1610612741,CHI,0021500006,1,1,0,18.0,38.0,23.0,2.0,0.0,1.0,3.0,5.0,3.0,0.053,0.079,2015-10-28,1
655,201149,Joakim Noah,1610612741,CHI,0021500025,1,0,1,17.0,26.0,21.0,2.0,0.0,0.0,4.0,4.0,2.0,0.077,0.077,2015-10-30,1
656,201149,Joakim Noah,1610612741,CHI,0021500043,1,1,0,24.0,51.0,30.0,4.0,0.0,1.0,7.0,8.0,5.0,0.078,0.098,2015-11-01,1
657,201149,Joakim Noah,1610612741,CHI,0021500053,1,0,1,17.0,44.0,22.0,2.0,0.0,3.0,6.0,5.0,5.0,0.045,0.114,2015-11-03,1
658,201149,Joakim Noah,1610612741,CHI,0021500070,1,1,0,26.0,57.0,41.0,4.0,0.0,0.0,9.0,9.0,4.0,0.07,0.07,2015-11-05,1
659,201149,Joakim Noah,1610612741,CHI,0021500085,1,0,1,25.0,43.0,25.0,7.0,0.0,0.0,7.0,20.0,7.0,0.163,0.163,2015-11-07,1
660,201149,Joakim Noah,1610612741,CHI,0021500132,1,1,0,23.0,50.0,24.0,6.0,0.0,0.0,7.0,14.0,6.0,0.12,0.12,2015-11-13,1
661,201150,Spencer Hawes,1610612766,CHA,0021500008,1,0,1,18.0,20.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
662,201150,Spencer Hawes,1610612766,CHA,0021500026,1,0,1,18.0,20.0,20.0,4.0,0.0,0.0,6.0,10.0,4.0,0.2,0.2,2015-10-30,1
663,201150,Spencer Hawes,1610612766,CHA,0021500039,1,0,1,18.0,22.0,22.0,2.0,0.0,0.0,4.0,4.0,2.0,0.091,0.091,2015-11-01,1
664,201150,Spencer Hawes,1610612766,CHA,0021500053,1,1,0,20.0,26.0,23.0,2.0,0.0,0.0,3.0,5.0,2.0,0.077,0.077,2015-11-03,1
665,201150,Spencer Hawes,1610612766,CHA,0021500072,1,1,0,18.0,28.0,23.0,3.0,0.0,2.0,3.0,8.0,5.0,0.107,0.179,2015-11-05,1
666,201150,Spencer Hawes,1610612766,CHA,0021500090,1,0,1,14.0,18.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.056,2015-11-07,1
667,201150,Spencer Hawes,1610612766,CHA,0021500111,1,1,0,19.0,15.0,13.0,2.0,0.0,1.0,3.0,5.0,3.0,0.133,0.2,2015-11-10,1
668,201150,Spencer Hawes,1610612766,CHA,0021500113,1,1,0,19.0,29.0,20.0,5.0,1.0,0.0,8.0,14.0,6.0,0.172,0.207,2015-11-11,1
669,201150,Spencer Hawes,1610612766,CHA,0021500132,1,0,1,17.0,16.0,9.0,1.0,0.0,0.0,3.0,2.0,1.0,0.063,0.063,2015-11-13,1
670,201150,Spencer Hawes,1610612766,CHA,0021500147,1,1,0,18.0,26.0,19.0,4.0,0.0,0.0,5.0,9.0,4.0,0.154,0.154,2015-11-15,1
671,201152,Thaddeus Young,1610612751,BKN,0021500006,1,0,1,24.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
672,201152,Thaddeus Young,1610612751,BKN,0021500028,1,0,1,28.0,44.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-30,1
673,201152,Thaddeus Young,1610612751,BKN,0021500036,1,0,1,32.0,48.0,34.0,2.0,0.0,2.0,2.0,5.0,4.0,0.042,0.083,2015-10-31,1
674,201152,Thaddeus Young,1610612751,BKN,0021500047,1,0,1,25.0,54.0,41.0,5.0,0.0,1.0,5.0,12.0,6.0,0.093,0.111,2015-11-02,1
675,201152,Thaddeus Young,1610612751,BKN,0021500062,1,0,1,34.0,51.0,44.0,3.0,1.0,0.0,5.0,7.0,4.0,0.059,0.078,2015-11-04,1
676,201152,Thaddeus Young,1610612751,BKN,0021500077,1,0,1,34.0,46.0,37.0,2.0,0.0,0.0,4.0,5.0,2.0,0.043,0.043,2015-11-06,1
677,201152,Thaddeus Young,1610612751,BKN,0021500089,1,0,1,39.0,56.0,43.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015-11-07,1
